id,lnval,v_out_b,ber_y2k,lnC_raw_zero,lnL,ost,pcwork,ums03,mkost_vh,branche1,branche2,branche3,branche4,branche5,branche6,branche7,branche8,branche9,branche10,branche11,branche12,branche13,branche14
2085,4.8445921,0,0,4.299479,1.925185,0,30,1186.2958,.30000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086,4.626986,0,0,0,2.6139712,0,80,3039.4314,.40000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2087,6.4020343,0,1,4.5641747,.96592665,0,100,1494.6338,.30000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2088,4.687655,0,0,5.8325353,3.8305366,0,70,14333.72,.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2089,4.7523437,1,1,8.5890627,5.2846975,0,50,70428.828,.30000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,-999,0,0,-999,1.9937576,0,12,-999,.80000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2091,-999,0,0,-999,5.6087446,1,11,-999,.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2092,-999,1,1,6.2717714,2.3215747,1,3,2651.2585,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2093,3.3250339,0,0,4.3293338,.86085087,1,75,67.13932,.40000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2094,4.10602,0,0,6.8942981,4.7927217,0,6,9950.6338,.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2095,-999,0,0,-999,1.5921973,0,33,-999,.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2096,4.6981473,0,1,5.4733906,3.5072343,0,28,4637.6147,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2097,6.1230397,0,0,7.7190056,3.2441654,0,50,9761.71,.30000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2098,5.4161544,0,0,9.8296633,5.3467813,1,75,37367.723,.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2099,5.0208006,0,1,4.3457069,2.3541315,0,30,2132.8792,.30000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2100,4.8823447,1,0,-999,4.177845,0,-999,37695.223,.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,-999,1,0,2.6578674,0,1,100,12.612857,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2102,4.7321568,0,0,7.7685938,4.3463798,0,40,40642.234,.60000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2103,4.91398,0,0,-999,8.0680952,0,60,545421.38,.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2104,3.7349412,1,1,-999,6.5455847,0,30,193594.63,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2105,4.6076083,1,1,6.2909889,1.9053478,0,20,576.12494,.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2106,-999,0,0,-999,2.0856957,0,20,-999,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,-999,0,-999,-999,5.4378133,0,20,-999,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,3.7900491,0,0,2.757565,2.4536955,0,50,471.89618,.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2109,4.0098786,0,0,0,1.3052756,1,20,754.25806,.34999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2110,-999,0,0,3.9070101,2.6017256,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2111,4.6418643,1,1,2.4904375,1.7855773,0,0,1085.7069,.28,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2112,-999,-999,0,-999,3.5841389,0,25,-999,.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2113,4.1045094,0,1,0,2.9975736,0,2,1207.7688,.30000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2114,5.0281782,0,0,7.1704021,3.9313331,0,43,10611.315,.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2115,4.2599964,0,0,5.6132402,3.0669329,0,30,7512.7065,.36000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2116,3.9944584,1,1,3.1708944,1.9973633,0,80,5873.3999,.80000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2117,4.5599952,0,0,2.0925994,2.4573319,0,40,944.48865,.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2118,-999,0,0,6.2945123,2.7089779,0,25,1152.3156,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2119,5.3370867,0,1,4.3378291,4.4992266,0,100,54424.438,.30000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2120,-999,0,1,3.9844635,2.8232739,0,60,-999,.050000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2121,4.4996548,0,0,8.0620489,5.6130767,1,90,40739.191,.34999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2122,4.2737517,0,-999,-999,5.3735986,1,10,27466.889,.30000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2123,-999,0,0,4.7595959,3.3730912,0,3,1681.7457,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2124,-999,0,0,7.3978081,5.6265545,1,80,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2125,3.8760991,0,1,4.5125031,3.2036345,1,45,716.86334,.34999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2126,3.7268865,0,1,3.3871636,3.3388515,0,60,3613.604,.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2127,2.9578023,0,1,3.0503385,4.17658,1,5,5482.4243,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2128,3.4743857,0,1,4.6234083,3.1907508,1,100,404.36469,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2129,4.6937804,0,1,-999,3.1696904,1,60,4504.9971,.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2130,4.7049994,1,1,5.2080531,4.5192661,1,50,27093.348,.30000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2131,4.5539513,0,1,7.7125244,6.6187282,0,40,44702.441,.43000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2132,-999,1,0,6.6113572,3.4179757,0,90,3387.5051,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2133,4.0054679,1,1,5.2802033,3.3390236,1,100,1484.5964,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2134,4.525167,0,0,7.9637785,5.1364274,0,95,11595.477,.15000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2135,4.0008063,0,0,-999,3.362797,0,96,1351.0924,.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2136,-999,1,1,1.5964764,3.4837971,0,60,2064.729,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2137,5.4056849,1,1,6.1294746,3.6052916,0,50,10815.338,.64999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2138,4.0821958,1,1,5.1244678,4.3493972,0,7,2388.1812,.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2139,4.8762641,0,1,7.7900243,5.6147094,0,80,83210.367,.64999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2140,4.5225868,1,1,-999,2.8380032,0,60,3280.2158,.34999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2141,4.7741141,1,1,6.7971139,5.0283327,0,90,8639.8916,.15000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,-999,1,1,-999,4.3642683,0,100,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2143,-999,0,1,-999,6.8244905,0,4,99166,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2144,3.9389784,0,1,6.3640432,4.1544256,0,17,6940.0762,.30000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2145,3.5414205,1,-999,4.4010434,2.4141626,1,1,447.4212,.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2146,4.122788,1,1,5.4364805,2.9024701,0,50,8234.3154,.52999997,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2147,-999,0,0,-999,3.3060029,0,25,8115.8389,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2148,-999,0,0,-999,6.5256262,0,50,52525.16,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2149,-999,1,1,10.816702,9.2428379,0,30,-999,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2150,-999,0,1,-999,6.5343003,0,50,246085.92,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2151,5.2177825,0,0,8.8280249,6.1046462,0,100,92567.492,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2152,4.4442272,0,1,-999,2.451792,0,10,4946.8931,.30000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2153,5.4502306,0,1,-999,6.1900759,0,100,48052.012,.15000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2154,-999,0,1,-999,4.7990427,0,70,-999,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2155,5.3574052,0,1,9.4189281,7.128871,0,60,146089.38,.34999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2156,-999,0,0,-999,5.510098,1,60,-999,.050000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2157,-999,1,1,7.2662654,8.4385796,0,90,7989628,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2158,-999,1,0,2.6105721,2.8047624,0,70,-999,.15000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2159,3.8692098,0,1,6.2991977,5.0089569,0,15,25186.852,.60000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2160,4.8551183,1,0,4.4198933,2.0222778,1,15,2687.291,.40000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2161,3.3706646,0,0,.78864908,1.9658517,1,0,201.90709,.33000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2162,3.8705769,0,0,8.7992868,6.1469193,0,20,90383.813,.44999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2163,3.6848912,0,0,2.0458312,2.4653032,0,60,489.77151,.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2164,-999,0,1,-999,6.980772,0,90,-999,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2165,-999,0,1,-999,3.8367777,0,20,-999,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2166,4.4657941,0,1,8.9534636,9.4458857,0,10,2495139.3,.23999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2167,-999,1,1,1.1186556,1.1583906,0,100,322.45908,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2168,4.1538067,0,0,5.1121287,3.2638748,0,16,3993.1689,.34999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2169,4.6722298,1,1,5.1490417,2.8037539,1,100,643.32037,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2170,4.0157418,1,1,2.7960694,1.3491952,0,100,487.73251,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2171,-999,0,1,-999,5.5376678,0,30,85805.047,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2172,-999,0,1,-999,4.4849172,0,90,20483.25,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2173,-999,0,1,4.9863629,4.232327,0,50,-999,.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2174,5.3135128,0,1,8.3736067,4.3355536,0,20,10782.002,.30000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2175,4.1651793,1,1,4.2839355,4.558651,0,25,8492.4316,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2176,5.0010991,0,1,8.0413532,5.2913041,1,56,243782.22,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,4.1278496,0,1,-999,4.2626991,1,40,13334.461,.60000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2178,-999,1,-999,-999,2.0376561,0,100,-999,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2179,-999,1,1,6.985456,3.0644782,0,1,3274.175,-999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2180,5.5378618,1,0,5.7099767,2.5700302,1,100,2242.2185,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2181,4.8894453,1,1,0,1.3560163,0,20,982.9021,.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2182,-999,1,1,-999,6.5732265,0,30,456983.63,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2183,-999,0,0,-999,3.8157573,0,70,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2184,4.990406,0,1,9.9474373,6.7709789,0,11,423545.06,.47999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,-999,1,1,-999,1.3219866,0,50,-999,.40000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2186,4.8873806,0,1,-999,5.8051648,0,10,93134.961,.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,4.2982273,1,1,4.4495401,1.7720544,1,100,528.8653,.30000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2188,-999,1,1,-999,2.0848398,0,100,-999,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2189,-999,0,0,-999,2.2928877,0,100,688.07483,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2190,3.6797078,1,0,6.1748476,4.4008245,0,42,3036.3596,.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2191,4.3757749,0,1,2.9435167,0,0,100,457.68256,.80000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2192,3.9862711,1,1,3.7911091,1.8053095,1,100,439.2789,.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2193,3.7041099,1,0,5.4032354,2.578732,0,5,4258.792,.40000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2194,-999,0,1,3.8805103,2.7042441,0,50,-999,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2195,4.9473023,0,-999,9.5408821,4.9618793,0,20,102298.15,.0099999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2196,4.4787202,0,0,4.7240868,5.0253267,1,30,8882.2998,.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2197,4.5035729,0,0,3.1039433,1.6520412,0,100,681.1391,.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2198,5.2969356,0,1,8.7712803,6.4372888,0,23,302699.13,.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2199,5.0446973,1,-999,6.1614084,3.6073887,0,50,5959.1372,.30000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2200,3.6354003,1,1,5.5182848,4.7404881,0,10,3647.4802,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2201,4.7854762,0,1,7.5362382,6.7820101,0,60,339561.16,.60000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,4.1751056,0,0,2.3410788,2.6092234,0,10,2500.5627,.46000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2203,6.2371078,1,1,4.5226498,2.6522136,0,25,15876.025,.30000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2204,-999,0,0,6.8701177,5.7911201,0,100,84488.219,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2205,-999,0,1,-999,7.0318418,0,65,193116.63,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2206,5.7674561,0,1,0,3.77496,0,50,18028.889,.050000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2207,4.1002502,0,0,9.4679804,5.9046569,0,40,123286.66,.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2208,-999,0,-999,-999,5.7193413,0,80,73389.094,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2209,-999,0,1,-999,9.738245,0,40,1806182,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2210,4.0175972,1,0,6.07866,3.5802519,1,15,5075.915,.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2211,4.9774642,1,0,3.8685658,6.0710678,0,40,23410.746,.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,-999,0,0,-999,2.5387349,1,75,-999,-999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,3.6255801,0,0,1.9946892,1.8949076,1,50,343.00339,.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,3.7316349,0,0,7.1708636,5.5190001,1,30,5445.3066,.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,4.3382559,0,0,6.7224264,4.7378325,0,80,6782.79,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2216,4.33741,1,1,5.9847808,3.8347709,0,15,12379.812,.64999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2217,2.8425033,0,1,11.294941,8.0873146,0,6,115351.4,.050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2218,5.4576688,0,1,0,4.2638307,0,10,31784.598,.60000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2219,5.5875053,1,1,4.2631936,1.3325739,0,60,1275.5135,.050000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2220,-999,0,1,5.1879601,3.8005474,0,50,5173.4146,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2221,5.6554103,1,1,5.4708128,2.3099148,0,80,1066.567,.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2222,4.3870325,0,0,2.4897497,1.1545031,1,0,369.61859,.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2223,4.5805621,0,0,7.8012514,4.2490826,0,35,10814.202,.30000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,4.5167427,0,0,7.619257,4.954711,0,35,17038.695,.15000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2225,-999,0,0,-999,3.111824,0,95,1398.165,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2226,5.6519637,0,0,0,0,0,0,589.61493,.30000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2227,4.9266243,1,0,4.3160734,2.5189941,0,20,3428.9121,.30000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2228,-999,0,1,4.7394962,1.7864364,0,30,-999,.60000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2229,4.7629867,0,0,6.7346888,5.9867358,1,75,31186.156,.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2230,4.4317389,1,0,4.9714208,3.9294872,1,10,6266.1777,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2231,-999,0,1,-999,6.1049943,0,30,102098.35,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2232,-999,1,1,8.137126,5.8089452,0,5,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2233,-999,1,1,6.1032114,3.1406829,0,40,3165.8347,-999,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2234,3.7494285,0,0,2.3187745,2.7743089,1,50,427.48715,.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,-999,0,0,3.2693281,3.8674097,0,100,7431.8901,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2236,-999,1,0,-999,4.6373639,0,50,-999,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2237,3.7746582,0,0,4.7509165,4.0096254,0,40,6646.0811,.34999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2238,5.0097189,1,1,0,3.2024984,0,33,5256.29,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2239,3.3399532,1,1,1.8392119,4.1600847,0,25,1540.2493,.60000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2240,3.4038706,0,0,5.3808899,4.3239932,1,2,11513.523,.80000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2241,4.9632297,0,-999,7.8946509,7.7211637,0,70,740272.44,.0099999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2242,5.1238332,0,1,10.811144,6.4159584,0,20,485775.56,.55000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2243,5.4985032,1,1,0,4.4887233,0,15,20248.209,.02,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2244,4.4850197,0,0,6.7716813,4.5864172,0,10,8926.5322,.40000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2245,4.3725934,1,1,4.7736154,1.0357659,0,50,2314.7117,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2246,3.0629194,0,1,8.1355762,4.0101757,1,25,3940.3594,.30000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2247,-999,0,0,4.6774669,2.6886754,0,99,1940.3502,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2248,-999,0,0,0,.93248689,1,100,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2249,3.818491,0,0,2.546237,2.2460434,0,30,1500.9978,.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2250,-999,1,1,-999,4.2331514,0,50,8856.1699,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2251,-999,0,0,-999,5.3446512,0,75,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2252,4.3286109,1,1,5.4963756,2.7966361,0,95,2665.0723,.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,-999,0,0,4.6732631,2.6515522,0,92,-999,.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2254,3.9584816,0,1,4.9946728,3.9111207,1,10,11179.596,.60000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2255,2.9475727,1,0,2.3864944,3.1217375,1,70,1155.7843,.69999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2256,4.2238674,1,1,4.117125,2.7902582,0,10,1168.6401,.15000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2257,4.960228,0,1,8.1756172,6.4991264,0,60,81748.109,.44999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2258,3.0881815,0,0,3.7157254,3.0917156,0,0,1038.035,.30000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2259,4.2671256,1,1,6.4219546,5.1866689,1,20,12503.75,.41999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2260,3.337173,0,1,4.1552815,4.8816319,1,16,20613.084,.69,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2261,4.6608033,0,1,5.424459,3.7045779,0,25,9185.7646,.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2262,2.9143832,1,1,1.8038976,2.3623002,1,20,75.177444,.30000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2263,4.0796642,0,0,3.1669676,3.9794731,0,10,1130.4755,.50999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2264,5.038197,0,-999,4.4947805,4.413116,0,55,17312.039,.30000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2265,-999,0,0,-999,3.9865413,0,40,25249.102,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2266,4.9722099,0,0,8.4640989,5.3024001,0,20,25224.68,.40000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2267,4.2691464,0,1,5.966507,5.0578275,0,20,16997.51,.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2268,4.6846566,0,1,6.8799882,5.2686915,0,40,12739.144,.44999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2269,3.8628795,1,1,2.7912655,2.5901568,0,50,302.28235,.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2270,-999,0,0,-999,3.1860409,0,25,1478.0039,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2271,4.4717927,1,0,4.823617,3.8177977,0,30,10062.459,.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2272,-999,1,-999,-999,2.5001528,1,80,-999,-999,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2273,-999,0,0,-999,7.7739644,0,50,-999,.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2274,4.5237641,0,1,8.8414259,5.9373479,0,22,90111.273,.40000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,3.7632549,1,1,1.8423628,3.2199893,1,25,1951.2538,.30000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2276,-999,1,1,-999,6.502336,0,30,442542.72,-999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2277,-999,1,-999,2.679291,2.5398383,0,80,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2278,-999,0,1,7.0977969,7.7551699,0,60,-999,.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,-999,1,1,0,3.4073331,1,0,1277.2821,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2280,5.4206347,0,1,11.591764,7.8966784,0,25,2001422.4,.55000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2281,-999,1,1,4.677917,2.7504752,0,80,-999,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2282,4.0223203,0,-999,3.7682333,3.2273018,0,90,3116.4646,.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2283,4.3476119,0,-999,4.3097577,5.2905087,0,15,45018.176,.30000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2284,4.94134,1,1,-999,5.746624,0,10,44531.035,.44999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2285,4.575459,0,1,8.0527821,5.9472256,0,10,53943.598,.64999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,4.6710973,0,1,6.7738442,4.6538062,0,50,24735.955,.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2287,3.2969079,0,1,8.6419735,5.4113998,1,100,21076.695,.60000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2288,-999,0,0,-999,5.5041671,1,30,49218.398,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2289,6.5046749,1,1,1.8791786,1.8314091,1,100,3861.333,.15000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2290,4.4736438,0,0,-999,4.3489652,0,10,14449.788,.40000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2291,3.9837687,0,0,-999,2.8830447,0,0,764.50525,.64999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2292,3.5233486,1,1,5.0270629,2.6929471,1,12,552.03741,.34999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2293,3.0663049,0,0,7.2050114,5.3880143,1,15,14232.482,.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2294,4.3031864,1,1,5.8567748,4.8102555,0,10,5266.0581,.18000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2295,-999,1,1,7.2661161,3.9528153,0,25,20281.111,-999,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2296,3.8079531,0,0,0,2.159605,0,30,1084.5251,.31999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2297,3.8603168,0,0,3.591713,4.753231,0,20,2591.9114,.30000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2298,7.1605053,1,1,-999,7.3664107,0,95,7479010,.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2299,3.864491,0,0,5.0815959,3.5976522,1,35,4663.6641,.60000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2300,4.9001198,1,1,9.1350298,7.3875117,0,45,170570.36,.40000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2301,3.6535158,1,0,3.9022462,4.4760776,0,3,15702.79,.72000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0
